gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1825802430				CC0_1_0									NHMUK	BOT			PRESERVED_SPECIMEN			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Box"", ""collectionName"": null, ""commodity"": null, ""created"": 1476097589000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Crudia amazonica Spruce"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1825802430"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""TAXON_MATCH_NONE""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	de462bab-81f7-4800-85ea-73080f19d6f4	BM001100720		Cosme Damião Alves da Mota															PRESENT							NHMUK:ecatalogue:6762576																1978-12-07		341	341	1978	12	7											South America; Brazil	SOUTH_AMERICA				BR													-10.773109	-53.08982	4364.0																																																	Crudia amazonica Spruce							Fabales; Fabaceae; Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				SYNONYM			7e380070-f762-11e1-a439-00145eb45e9a	GB	2024-02-02T05:29:30.130Z					151.95752308574419	GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	7734152	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce		DWC_ARCHIVE	2024-02-02T05:29:30.130Z	2024-02-02T01:47:16.766Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.123_2	São José do Xingu			NE
1825802324				CC0_1_0									NHMUK	BOT			PRESERVED_SPECIMEN			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Box"", ""collectionName"": null, ""commodity"": null, ""created"": 1476097588000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Crudia amazonica Spruce"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1825802324"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""TAXON_MATCH_NONE""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	21132804-0c37-46bf-8ea4-47b49a9dd739	BM001100714		Walter Adolpho Ducke															PRESENT							NHMUK:ecatalogue:6762570																																	South America; Brazil	SOUTH_AMERICA				BR													-10.773109	-53.08982	4364.0																																																	Crudia amazonica Spruce							Fabales; Fabaceae; Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				SYNONYM			7e380070-f762-11e1-a439-00145eb45e9a	GB	2024-02-02T05:30:17.708Z					151.95752308574419	GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	7734152	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce		DWC_ARCHIVE	2024-02-02T05:30:17.708Z	2024-02-02T01:47:16.766Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.123_2	São José do Xingu			NE
1825802321				CC0_1_0									NHMUK	BOT			PRESERVED_SPECIMEN			"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Box"", ""collectionName"": null, ""commodity"": null, ""created"": 1476097588000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Crudia amazonica Spruce"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1825802321"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""TAXON_MATCH_NONE""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	2426a5da-6e4e-4444-8e4b-163846832416	BM001100710		Richard Spruce															PRESENT							NHMUK:ecatalogue:6762566																1850-05				1850	5												South America; Brazil	SOUTH_AMERICA				BR													-10.773109	-53.08982	4364.0																																																	Crudia amazonica Spruce							Fabales; Fabaceae; Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				SYNONYM			7e380070-f762-11e1-a439-00145eb45e9a	GB	2024-02-02T05:28:10.851Z					151.95752308574419	GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	7734152	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce		DWC_ARCHIVE	2024-02-02T05:28:10.851Z	2024-02-02T01:47:16.766Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.123_2	São José do Xingu			NE
1563197346				CC0_1_0	2022-10-26T17:27:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3076b0786-c59f-446b-a8e2-5095e37de5f1	US 3199016	2755	H. C. Lima, D. C. Daly & R. P. Lima		1													PRESENT																							1986-11-20		324	324	1986	11	20											South America - Neotropics, Brazil, Amazonas	SOUTH_AMERICA				BR	Amazonas			Margem esquerda do rio Solimoes, boca do rio Tonantins, abaixo de Vilha Velha. Mata de igapo.									-2.83	-67.83																																																		Crudia amazonica Spruce ex Benth.							Plantae, Dicotyledonae, Fabales, Fabaceae, Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-02-02T13:30:10.709Z						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-02-02T13:30:10.709Z	2024-02-02T11:59:03.712Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.59_2	Tonantins			LC
1424497293				CC_BY_4_0	2017-10-18T18:42:17Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:903578	RB00903578	8593	A. Amorim; P. Labiak; R. Goldenberg; R.G. Barbosa-Silva; F. Obermiller; L. Freitas; R.C. Forzza															PRESENT							RB 610411	Árvore ca. 5 m alt. Folíolos verdes, algo discolores, a face superior mais escura.   Frutos imaturos castanhos.															2014-04-15		105	105	2014	4	15												SOUTH_AMERICA				BR	Amazonas		Barcelos	Rio Negro. Matas de Igapó ao longo do rio.									-1.354444	-62.059167																																				H.C.LIMA		2015-10-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:43.182Z	35.0	15.0				COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:43.182Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.8_2	Barcelos			LC
1424362912				CC_BY_4_0	2017-11-17T17:38:12Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:652413	RB00652413	7398	Haroldo C. de Lima; R.G. Mendes															PRESENT			jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/77/50/87/00775087.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/77/50/87/00775087.jpg				RB 514104	Árvore com 7 metros de altura. Frutos castanho ferugineos. Frequente. Material para banco de DNA. Carp. nº 7245															2011-08-22		234	234	2011	8	22												SOUTH_AMERICA				BR	Amazonas		Novo Airão	Baixo Rio Negro, Praia do Camaleão. Vegetação mata de margem de rio igapó.									-2.4275	-61.03																																				Haroldo C. Lima		2015-10-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:40.620Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:40.620Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.44_2	Novo Airão			LC
1424203900				CC_BY_4_0	2017-10-18T22:21:38Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:475033	RB00475033	389	J.E. Meireles															PRESENT							RB 445957	4 m. Ramos pendentes. Folíolos discolores. Frutos lignificados com indumento marrom-castanho. Ocasional. SAD69.															2005-07-17		198	198	2005	7	17												SOUTH_AMERICA				BR	Amazonas		Iranduba	Vila do Ariaú. Divisa entre Iranduba e Manacapurú. Rio Ariaú.									-3.1325	-60.367778																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:36.311Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:36.311Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.28_2	Iranduba			LC
1423963662				CC_BY_4_0	2017-11-19T13:44:21Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:141888	RB00141888	5777	C.A. Cid Ferreira															PRESENT							RB 363598	árvore de 10m x 10cm de diâm., fr. imaturos verdes															1985-04-24		114	114	1985	4	24							Mata de Igapó, solo arg. úmido					SOUTH_AMERICA				BR	Amazonas		Amazonas	Mun.  de  Manicoré,  BR  230.  Rod.  Transamazônica  km  302,  Rio  Aripunã  entre  a  rod.  e  a  Cachoeira  Matamatá.									-7.583333	-60.666667																																				M.G.G. Vieira		1985-07-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:33.289Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:33.289Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.5_2	Apuí			LC
1324647926			es	CC_BY_NC_4_0			https://herbario.sinchi.org.co/herbario_v/especimenes/ficha/72500/		PhysicalObject	860.061.110-3	https://www.gbif.org/grscicoll/collection/39da9440-3953-4ef8-97d4-a25c3524bfa6/metrics		Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH			PRESERVED_SPECIMEN				SINCHI:COAH:72500	72500	283	Clavijo-R., L.															PRESENT								Ejemplar botánico															2006-02-06		37	37	2006	2	6	6/02/2006											SOUTH_AMERICA				CO	Vaupés	Taraira		estación biológica Mosiro Itajura (Caparú), lago Taraira									-1.08	-69.504444																																	Crudia amazonica Benth.			Ruíz, L.K.		2007-11-01T00:00:00												Crudia amazonica Spruce ex Benth.							Plantae | Magnoliophyta | Magnoliopsida | Fabales | Caesalpiniaceae | Crudia	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	CO	2024-01-24T22:48:42.027Z	200.0	0.0				COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-01-24T22:48:42.027Z	2023-09-28T13:57:57.213Z	false			false	LATIN_AMERICA	LATIN_AMERICA	COL	Colombia	COL.32_2	Vaupés	COL.32.5_2	Taraira			LC
1322554864				CC0_1_0	2022-10-26T19:17:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ecc40aa6-6018-42a6-96b7-566b84118481	US 3367263	8405	P. Acevedo-Rodriguez, J. L. Santos & J. Guedes		1				Fruiting									PRESENT																							1996-08-16		229	229	1996	8	16	16 Aug 1996	Igapo forest; water 2 m above grounds on islands.									South America - Neotropics, Brazil, Amazonas	SOUTH_AMERICA				BR	Amazonas			Amazonas: Alto Río Negro. Igapo forest on many islands. Boat stationed at coordinates. Collecting done within 3 km NW from boat.									-0.3525	-63.9111																																				Barneby, R. C., (NY)														Crudia amazonica Spruce ex Benth.							Plantae, Dicotyledonae, Fabales, Fabaceae, Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-02-02T13:34:46.254Z	100.0					GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-02-02T13:34:46.254Z	2024-02-02T11:59:03.712Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.8_2	Barcelos			LC
1321828826				CC0_1_0	2022-10-26T19:17:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3cca36b89-2bd8-487d-824f-dbf19e4d6ad5	US 3358467	7998	P. Acevedo-Rodriguez, J. L. Santos & J. Guedes		1				Fruiting									PRESENT																							1996-08-06		219	219	1996	8	6	06 Aug 1996	Igapo forest on islets.									South America - Neotropics, Brazil, Amazonas	SOUTH_AMERICA				BR	Amazonas			Amazonas: Alto Río Negro, ca. 10 km N of Barcelos. Boat stationed at coordinates. Collecting site ca. 1 km circumference from coordinates.									-0.8744	-62.9703																																				Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)														Crudia amazonica Spruce ex Benth.							Plantae, Dicotyledonae, Fabales, Fabaceae, Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-02-02T13:32:35.235Z	100.0					GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-02-02T13:32:35.235Z	2024-02-02T11:59:03.712Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.8_2	Barcelos			LC
1319017632				CC0_1_0	2022-10-26T17:27:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3504ae484-99fd-4020-8eac-aa7cc033b080	US 3108518	5777	C. A. Cid Ferreira		1				Fruiting									PRESENT																							1985-04-24		114	114	1985	4	24	24 Apr 1985										South America - Neotropics, Brazil, Amazonas, Manicoré	SOUTH_AMERICA				BR	Amazonas	Manicoré		Rio aripuana									-7.5833	-60.6667				Degrees Minutes Seconds																																														Crudia amazonica Spruce ex Benth.							Plantae, Dicotyledonae, Fabales, Fabaceae, Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-02-02T13:30:30.576Z						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-02-02T13:30:30.576Z	2024-02-02T11:59:03.712Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.5_2	Apuí			LC
1318509302				CC0_1_0	2022-10-26T19:17:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/339ce2f75-de32-4537-b538-d8fd3794b8d3	US 3400445	9360	C. Ferraria		1				Fruiting									PRESENT																							1987-10-12		285	285	1987	10	12	12 Oct 1987										South America - Neotropics, Brazil, Amazonas	SOUTH_AMERICA				BR	Amazonas			São Gabriel da Cochoeira									-0.4167	-66.3833				Degrees Minutes Seconds							Label																									Barneby, R. C., (NY)														Crudia amazonica Spruce ex Benth.							Plantae, Dicotyledonae, Fabales, Fabaceae, Detarioideae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-02-02T13:30:25.879Z						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica		EML	2024-02-02T13:30:25.879Z	2024-02-02T11:59:03.712Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.52_2	São Gabriel da Cachoeira			LC
